id_department,department_name,terrain_area,old_antenna,new_antenna_type
27,Santander,1960800,26,a
4,Atlantico,1002200,24,c
9,Casanare,15600,6,a
19,Magdalena,466400,9,a
2,Antioquia,1759000,20,a
26,San Andres y Providencia,1210000,2,c
24,Quindio,455600,27,b
6,Boyaca,1352000,8,e
25,Risaralda,1607600,7,e
2,Antioquia,1329600,11,d
8,Caqueta,523800,0,b
32,Vichada,609200,14,b
8,Caqueta,1057800,0,d
19,Magdalena,1819800,16,a
29,Tolima,1346200,18,d
6,Boyaca,885800,28,c
24,Quindio,670400,24,e
7,Caldas,354200,4,a
3,Arauca,1437600,13,d
26,San Andres y Providencia,1520000,10,a
31,Vaupes,1416000,5,e
27,Santander,446800,22,a
3,Arauca,1546400,4,a
5,Bolivar,1074400,17,d
7,Caldas,1558600,29,e
1,Amazonas,1657400,19,e
13,Cordoba,1015600,6,e
4,Atlantico,518000,29,d
8,Caqueta,1904600,20,b
17,Huila,983200,22,c
23,Putumayo,1104400,29,b
3,Arauca,1161600,24,b
6,Boyaca,812600,6,e
28,Sucre,1488800,30,d
24,Quindio,487000,5,e
19,Magdalena,1233000,28,a
19,Magdalena,1486200,26,d
7,Caldas,1989600,2,c
23,Putumayo,1547800,26,c
28,Sucre,1931400,6,a
8,Caqueta,342800,30,e
3,Arauca,1789200,26,b
17,Huila,1105000,21,c
31,Vaupes,1578800,1,d
29,Tolima,200800,26,d
12,Choco,950000,3,a
7,Caldas,35400,1,c
8,Caqueta,608800,2,d
18,La Guajira,386200,4,b
30,Valle del Cauca,650800,19,d
8,Caqueta,783200,2,c
4,Atlantico,1276400,7,b
15,Guainia,1944000,2,b
9,Casanare,109800,26,c
22,Norte de Santander,1887200,11,d
32,Vichada,601200,7,c
3,Arauca,522800,19,a
18,La Guajira,1936200,11,d
12,Choco,1100000,6,e
32,Vichada,1672200,10,d
6,Boyaca,1079000,12,a
8,Caqueta,1453600,6,a
9,Casanare,1388000,16,a
1,Amazonas,1958200,20,e
2,Antioquia,205000,22,e
26,San Andres y Providencia,652400,23,c
12,Choco,468600,29,b
8,Caqueta,122000,30,a
32,Vichada,1746600,12,b
4,Atlantico,1482600,30,d
3,Arauca,1439600,27,a
8,Caqueta,336400,7,b
27,Santander,1298000,6,b
28,Sucre,211600,0,e
31,Vaupes,1727200,24,c
8,Caqueta,1604000,19,e
5,Bolivar,1719200,25,e
7,Caldas,856200,0,b
6,Boyaca,1895000,20,d
13,Cordoba,724600,10,a
29,Tolima,1290800,10,c
8,Caqueta,402600,19,a
15,Guainia,1570600,10,d
8,Caqueta,82800,19,c
8,Caqueta,613200,22,c
13,Cordoba,1832800,23,d
1,Amazonas,1410000,5,c
14,Cundinamarca,914000,25,b
26,San Andres y Providencia,1716800,23,b
14,Cundinamarca,1566400,19,b
29,Tolima,1702600,25,b
8,Caqueta,717600,11,e
25,Risaralda,1829800,18,e
24,Quindio,534200,23,a
7,Caldas,376200,8,e
26,San Andres y Providencia,1917600,13,e
8,Caqueta,1480800,0,a
27,Santander,1112600,19,c
4,Atlantico,1485200,24,b
14,Cundinamarca,1133000,5,a
27,Santander,243800,13,d
21,Narino,587000,19,b
20,Meta,323200,26,a
12,Choco,954600,27,d
24,Quindio,42400,2,a
8,Caqueta,350000,2,b
3,Arauca,1966600,27,e
25,Risaralda,749200,8,c
3,Arauca,711200,28,a
20,Meta,1590800,22,e
19,Magdalena,1632400,1,e
25,Risaralda,1577200,18,b
32,Vichada,113800,19,b
9,Casanare,1218800,25,d
8,Caqueta,279600,25,c
20,Meta,1307800,19,b
12,Choco,1613200,28,b
10,Cauca,26400,4,d
12,Choco,1116600,13,b
5,Bolivar,22600,25,e
24,Quindio,1026000,17,a
18,La Guajira,834400,28,e
3,Arauca,573000,30,d
15,Guainia,690600,21,d
4,Atlantico,1880000,30,a
18,La Guajira,1688000,28,e
28,Sucre,1257400,25,c
2,Antioquia,323000,9,e
3,Arauca,463800,26,c
18,La Guajira,169400,2,e
30,Valle del Cauca,1358200,29,c
32,Vichada,1195000,11,b
14,Cundinamarca,415200,27,d
31,Vaupes,426800,2,d
21,Narino,1818800,13,c
11,Cesar,544600,3,a
8,Caqueta,1424800,19,e
8,Caqueta,468600,17,d
29,Tolima,1888400,28,b
2,Antioquia,639000,8,c
15,Guainia,807200,11,a
18,La Guajira,1651600,20,b
1,Amazonas,729200,17,b
29,Tolima,173200,0,b
12,Choco,562800,17,b
24,Quindio,94000,19,b
6,Boyaca,426400,18,e
29,Tolima,218600,19,e
1,Amazonas,889200,12,c
25,Risaralda,1885800,29,c
13,Cordoba,1300000,13,b
3,Arauca,508600,21,e
26,San Andres y Providencia,842400,1,d
32,Vichada,455800,20,e
30,Valle del Cauca,963200,22,c
2,Antioquia,1594800,29,c
2,Antioquia,12400,11,c
8,Caqueta,315200,21,e
4,Atlantico,1893600,6,b
15,Guainia,208000,6,c
27,Santander,1981000,24,c
29,Tolima,17000,24,a
1,Amazonas,714600,30,d
3,Arauca,1332800,5,e
7,Caldas,1364600,19,e
32,Vichada,463200,1,e
17,Huila,1408000,19,e
20,Meta,379000,24,c
8,Caqueta,867600,28,c
23,Putumayo,499000,30,b
18,La Guajira,1168000,30,a
32,Vichada,1801200,7,c
25,Risaralda,1356600,0,d
22,Norte de Santander,1381400,10,c
12,Choco,555200,10,b
31,Vaupes,1749200,30,b
7,Caldas,646400,23,e
22,Norte de Santander,1826600,9,d
13,Cordoba,778800,16,a
23,Putumayo,1032600,14,a
32,Vichada,1100400,10,c
15,Guainia,762200,24,b
4,Atlantico,928400,17,a
23,Putumayo,132600,18,d
23,Putumayo,715200,26,e
25,Risaralda,339800,23,e
7,Caldas,1928800,12,a
31,Vaupes,832600,11,e
21,Narino,299600,0,b
20,Meta,569800,9,d
15,Guainia,1266000,26,a
23,Putumayo,27600,9,d
21,Narino,1382600,10,d
15,Guainia,298800,8,d
31,Vaupes,117000,8,e
4,Atlantico,1931600,10,b
7,Caldas,187400,16,e
17,Huila,674000,1,d
5,Bolivar,1885600,23,c
19,Magdalena,1329200,29,a
21,Narino,1918000,19,c
8,Caqueta,1131200,8,c
16,Guaviare,207000,1,d
12,Choco,119000,9,d
23,Putumayo,1942200,3,a
6,Boyaca,108200,24,a
6,Boyaca,1465600,17,d
25,Risaralda,1861200,30,e
15,Guainia,544200,11,e
11,Cesar,1971000,7,a
32,Vichada,327800,19,d
19,Magdalena,27600,17,b
13,Cordoba,1300200,1,b
28,Sucre,832400,22,d
23,Putumayo,153400,4,d
24,Quindio,204800,5,c
2,Antioquia,122200,11,b
11,Cesar,1879600,3,c
19,Magdalena,1468200,19,a
22,Norte de Santander,1608200,19,e
17,Huila,236200,24,a
8,Caqueta,611600,25,a
30,Valle del Cauca,765800,27,b
21,Narino,954800,20,b
10,Cauca,1595200,15,c
4,Atlantico,168800,10,e
27,Santander,275800,3,b
6,Boyaca,1007800,9,d
15,Guainia,430000,11,b
8,Caqueta,1106000,11,a
17,Huila,1362400,18,c
7,Caldas,1662400,24,b
1,Amazonas,578600,7,c
10,Cauca,1150800,18,a
5,Bolivar,48800,11,b
5,Bolivar,329800,21,e
2,Antioquia,1211000,20,c
11,Cesar,201000,26,a
29,Tolima,649200,28,d
19,Magdalena,509800,8,b
9,Casanare,13800,14,c
14,Cundinamarca,583800,18,d
10,Cauca,1048800,18,d
2,Antioquia,850800,9,a
26,San Andres y Providencia,589400,19,c
28,Sucre,1827000,28,c
1,Amazonas,411200,24,e
14,Cundinamarca,537600,20,d
5,Bolivar,1031600,27,c
3,Arauca,108200,28,d
31,Vaupes,1439200,17,d
11,Cesar,594800,27,a
21,Narino,832800,16,d
28,Sucre,351200,17,b
9,Casanare,475600,20,c
15,Guainia,212000,18,a
8,Caqueta,1646800,15,e
15,Guainia,1925400,27,c
24,Quindio,1345600,5,c
12,Choco,1448400,10,a
28,Sucre,515600,24,e
28,Sucre,1496200,13,d
8,Caqueta,1108800,11,b
23,Putumayo,658200,4,a
15,Guainia,743600,0,a
27,Santander,1238600,29,e
17,Huila,1156800,23,b
7,Caldas,1170200,3,e
20,Meta,725200,28,b
4,Atlantico,727800,7,d
13,Cordoba,1836800,20,c
12,Choco,399800,1,d
26,San Andres y Providencia,1307200,15,d
4,Atlantico,1444800,11,d
10,Cauca,1517800,28,c
20,Meta,1705400,3,e
6,Boyaca,1512200,1,a
6,Boyaca,1010800,14,b
10,Cauca,1946800,13,c
9,Casanare,1535400,1,d
20,Meta,529600,10,e
19,Magdalena,1925000,28,c
29,Tolima,554000,17,d
15,Guainia,1645600,0,c
5,Bolivar,961400,13,a
23,Putumayo,16800,21,e
25,Risaralda,635200,9,c
31,Vaupes,610600,29,b
17,Huila,266200,7,b
20,Meta,1113400,20,e
12,Choco,1012600,16,b
4,Atlantico,1942200,26,c
25,Risaralda,1106800,21,d
2,Antioquia,655000,5,a
24,Quindio,1738200,19,e
23,Putumayo,360600,29,e
14,Cundinamarca,885200,28,d
3,Arauca,264200,1,a
29,Tolima,1666800,27,a
16,Guaviare,962600,30,c
6,Boyaca,1201800,5,b
14,Cundinamarca,1619200,9,e
16,Guaviare,1317000,21,b
15,Guainia,581000,22,a
11,Cesar,1990200,24,a
26,San Andres y Providencia,1683000,14,e
13,Cordoba,1231400,9,e
14,Cundinamarca,147000,25,e
1,Amazonas,1774200,13,b
28,Sucre,52800,4,a
7,Caldas,1372400,25,d
26,San Andres y Providencia,1382600,23,c
21,Narino,949000,8,d
6,Boyaca,1674800,2,b
5,Bolivar,1922800,8,b
4,Atlantico,1923000,6,a
25,Risaralda,586400,10,a
5,Bolivar,1741000,29,b
10,Cauca,397400,5,e
1,Amazonas,431200,5,c
5,Bolivar,49000,23,c
22,Norte de Santander,372800,25,a
3,Arauca,1375400,15,b
15,Guainia,569800,16,c
5,Bolivar,1334000,15,e
4,Atlantico,1030000,24,c
23,Putumayo,368200,14,e
31,Vaupes,1605600,12,a
30,Valle del Cauca,331600,23,a
23,Putumayo,759600,23,b
23,Putumayo,1161800,23,b
25,Risaralda,1086600,8,e
5,Bolivar,1864200,17,a
2,Antioquia,1291200,8,b
21,Narino,679800,26,d
21,Narino,1948000,4,e
20,Meta,998000,4,a
9,Casanare,1003600,4,b
13,Cordoba,62200,3,b
13,Cordoba,349600,14,b
1,Amazonas,1949000,1,e
5,Bolivar,1911200,28,e
8,Caqueta,475800,14,a
4,Atlantico,780200,8,e
15,Guainia,1968000,0,a
9,Casanare,767600,29,a
4,Atlantico,681400,19,c
5,Bolivar,707000,24,d
5,Bolivar,1623400,21,b
17,Huila,541400,19,e
25,Risaralda,22400,11,d
12,Choco,473600,22,a
22,Norte de Santander,531200,21,a
1,Amazonas,1416400,26,d
14,Cundinamarca,417200,11,d
26,San Andres y Providencia,407200,11,e
3,Arauca,949400,23,c
4,Atlantico,421000,5,a
16,Guaviare,83200,13,c
11,Cesar,1810400,26,c
20,Meta,585200,6,d
3,Arauca,1914800,28,e
7,Caldas,1273800,22,e
12,Choco,21000,10,d
16,Guaviare,1821000,13,c
24,Quindio,1846400,13,d
29,Tolima,1734600,18,c
32,Vichada,1780200,2,b
11,Cesar,80600,12,b
18,La Guajira,426000,19,a
21,Narino,1456400,13,a
28,Sucre,987000,23,b
13,Cordoba,1022200,14,e
14,Cundinamarca,1856800,12,d
10,Cauca,809200,0,d
2,Antioquia,655800,28,b
14,Cundinamarca,1923000,0,b
26,San Andres y Providencia,770600,15,e
26,San Andres y Providencia,424200,13,a
13,Cordoba,616800,0,d
7,Caldas,1049400,13,d
13,Cordoba,1897400,23,a
2,Antioquia,1580800,4,e
22,Norte de Santander,42000,5,d
9,Casanare,1749600,8,b
32,Vichada,1170800,9,c
14,Cundinamarca,173200,21,d
5,Bolivar,1572400,9,a
14,Cundinamarca,590400,24,b
32,Vichada,664200,24,a
26,San Andres y Providencia,1096200,12,b
9,Casanare,1508000,28,c
31,Vaupes,167000,0,b
2,Antioquia,180800,21,b
1,Amazonas,1427400,20,c
27,Santander,689600,17,c
5,Bolivar,1488600,27,c
30,Valle del Cauca,225200,14,c
22,Norte de Santander,1542600,28,d
26,San Andres y Providencia,611600,17,a
6,Boyaca,461400,0,b
9,Casanare,1269400,16,b
11,Cesar,662000,13,d
29,Tolima,515800,18,e
2,Antioquia,1896000,19,b
24,Quindio,1392200,10,c
10,Cauca,1498000,30,d
15,Guainia,1410200,9,d
10,Cauca,1793600,21,b
12,Choco,896200,11,d
25,Risaralda,763000,13,a
27,Santander,1418800,1,e
3,Arauca,1163200,22,b
21,Narino,1736400,11,b
2,Antioquia,281800,3,b
3,Arauca,926200,25,e
14,Cundinamarca,967400,13,c
26,San Andres y Providencia,534200,7,a
24,Quindio,152000,13,b
17,Huila,504200,10,c
18,La Guajira,1596800,14,c
2,Antioquia,919600,13,a
10,Cauca,1047600,12,d
18,La Guajira,1949600,19,c
24,Quindio,416800,20,e
28,Sucre,1039800,15,c
31,Vaupes,254600,10,b
31,Vaupes,704200,23,b
9,Casanare,329400,2,b
6,Boyaca,656800,28,b
14,Cundinamarca,933400,0,a
10,Cauca,1479400,18,d
32,Vichada,1144200,30,a
25,Risaralda,454400,3,e
31,Vaupes,1770000,13,e
3,Arauca,1288000,27,a
1,Amazonas,135600,11,e
23,Putumayo,166600,2,b
13,Cordoba,1004000,28,d
16,Guaviare,1816800,1,b
13,Cordoba,1996400,2,e
24,Quindio,1631800,15,b
17,Huila,1798800,20,c
29,Tolima,1523400,16,a
8,Caqueta,341400,19,e
18,La Guajira,321400,25,d
15,Guainia,994400,26,b
6,Boyaca,109600,5,b
8,Caqueta,1048600,14,e
22,Norte de Santander,1003000,23,a
21,Narino,1937400,10,d
3,Arauca,129400,12,e
29,Tolima,1076400,17,a
5,Bolivar,551000,29,a
17,Huila,548200,26,c
28,Sucre,994400,14,b
29,Tolima,913800,3,c
12,Choco,297400,11,c
27,Santander,1312800,16,e
6,Boyaca,1569600,5,c
20,Meta,373600,18,a
5,Bolivar,341200,2,c
1,Amazonas,192200,29,c
32,Vichada,1510400,6,a
21,Narino,1907200,7,e
4,Atlantico,934000,15,d
30,Valle del Cauca,1794600,23,c
25,Risaralda,753800,5,b
13,Cordoba,1462400,0,a
27,Santander,884400,7,d
19,Magdalena,1319800,27,b
22,Norte de Santander,1996800,27,e
26,San Andres y Providencia,394000,8,a
32,Vichada,1222800,26,e
12,Choco,336200,9,c
31,Vaupes,1877600,11,b
24,Quindio,1108400,30,c
1,Amazonas,1940200,5,a
19,Magdalena,1709000,7,d
13,Cordoba,1552000,20,a
13,Cordoba,299600,2,c
7,Caldas,1000,21,c
19,Magdalena,1795600,7,e
29,Tolima,447000,14,a
32,Vichada,1769200,26,c
4,Atlantico,1983800,28,e
13,Cordoba,142200,25,b
8,Caqueta,676400,27,d
12,Choco,1571800,25,c
26,San Andres y Providencia,712800,8,e
18,La Guajira,394000,4,c
24,Quindio,689800,25,c
22,Norte de Santander,320800,15,a
25,Risaralda,418000,30,a
3,Arauca,223600,21,c
11,Cesar,1985800,28,b
20,Meta,984400,22,a
29,Tolima,721400,14,c
17,Huila,344000,28,a
5,Bolivar,42400,3,b
23,Putumayo,785600,14,c
13,Cordoba,902600,29,b
19,Magdalena,850600,6,d
19,Magdalena,657400,27,c
2,Antioquia,922000,4,d
15,Guainia,1634800,23,e
24,Quindio,1734000,19,a
20,Meta,1726000,0,a
8,Caqueta,812200,16,e
15,Guainia,1587800,13,a
28,Sucre,510400,30,a
24,Quindio,382800,27,c
28,Sucre,567800,24,b
5,Bolivar,1705200,25,b
5,Bolivar,640200,14,d
17,Huila,1724400,25,c
24,Quindio,1654800,29,e
11,Cesar,1763400,12,a
10,Cauca,16000,2,d
8,Caqueta,1053200,3,e
12,Choco,1813800,2,b
17,Huila,462800,2,b
31,Vaupes,1497200,7,b
3,Arauca,513200,18,b
1,Amazonas,1191400,13,c
18,La Guajira,1283200,28,e
21,Narino,1215000,28,d
15,Guainia,128400,4,d
2,Antioquia,1489000,27,e
2,Antioquia,302800,24,d
25,Risaralda,1575400,0,a
30,Valle del Cauca,735400,26,b
14,Cundinamarca,830600,11,c
8,Caqueta,537600,5,d
2,Antioquia,668200,17,d
23,Putumayo,1792000,6,a
30,Valle del Cauca,187600,23,b
19,Magdalena,189600,7,b
29,Tolima,1042800,13,b
12,Choco,1808200,17,b
13,Cordoba,1656600,11,d
24,Quindio,1140400,1,e
29,Tolima,1683800,16,e
4,Atlantico,1628800,25,b
15,Guainia,1805000,26,a
27,Santander,1362800,17,b
26,San Andres y Providencia,444800,27,b
27,Santander,1079000,7,e
29,Tolima,1736800,28,a
10,Cauca,1037000,24,c
1,Amazonas,1691600,19,a
3,Arauca,49200,21,c
23,Putumayo,1883000,21,d
16,Guaviare,1948400,29,c
9,Casanare,141200,21,d
17,Huila,1205400,28,d
26,San Andres y Providencia,1281800,8,b
30,Valle del Cauca,1484000,27,b
7,Caldas,728200,5,a
25,Risaralda,1483400,12,a
8,Caqueta,1309000,8,e
12,Choco,287800,10,b
8,Caqueta,197800,7,a
19,Magdalena,912400,1,b
19,Magdalena,260400,6,e
32,Vichada,936800,30,e
23,Putumayo,1770000,2,d
7,Caldas,1709200,2,d
24,Quindio,1992600,6,a
5,Bolivar,345200,3,a
7,Caldas,958200,3,b
15,Guainia,1389000,27,e
4,Atlantico,323000,20,b
27,Santander,1388400,11,b
20,Meta,1629200,9,c
31,Vaupes,1215600,13,b
7,Caldas,1681400,9,a
18,La Guajira,1361000,9,d
12,Choco,1625400,7,b
17,Huila,1239600,8,b
25,Risaralda,1557600,17,d
10,Cauca,285200,16,c
18,La Guajira,1367400,15,e
10,Cauca,173200,29,c
16,Guaviare,1336200,28,a
25,Risaralda,84200,1,d
15,Guainia,347000,1,b
25,Risaralda,1091600,22,e
12,Choco,378600,6,b
22,Norte de Santander,73600,5,e
5,Bolivar,172600,0,c
26,San Andres y Providencia,1200200,6,e
31,Vaupes,1806600,21,b
15,Guainia,1970600,27,e
30,Valle del Cauca,581400,23,d
22,Norte de Santander,1603800,21,c
4,Atlantico,1086600,1,c
25,Risaralda,551400,4,a
13,Cordoba,811600,10,e
8,Caqueta,316600,3,e
17,Huila,1614600,22,e
6,Boyaca,1012000,7,c
14,Cundinamarca,561800,13,b
18,La Guajira,1016400,9,b
13,Cordoba,623600,18,d
26,San Andres y Providencia,583600,8,a
12,Choco,400800,17,e
26,San Andres y Providencia,1735400,24,e
15,Guainia,1495600,24,a
14,Cundinamarca,762600,28,e
25,Risaralda,81000,1,d
26,San Andres y Providencia,591400,10,b
16,Guaviare,842400,11,c
1,Amazonas,1820600,29,e
22,Norte de Santander,834800,29,b
9,Casanare,12200,15,b
1,Amazonas,1084000,25,e
1,Amazonas,147600,23,d
26,San Andres y Providencia,626800,30,d
2,Antioquia,1774400,30,b
30,Valle del Cauca,1662200,1,b
10,Cauca,383000,23,a
22,Norte de Santander,1532800,5,e
28,Sucre,1887600,14,c
21,Narino,854200,1,b
28,Sucre,1261400,8,c
16,Guaviare,1387000,26,a
32,Vichada,1086600,4,d
10,Cauca,1478000,15,a
1,Amazonas,399200,18,e
11,Cesar,1918200,27,b
22,Norte de Santander,774600,25,a
6,Boyaca,1293000,7,c
6,Boyaca,795200,10,d
25,Risaralda,72400,22,b
30,Valle del Cauca,1506200,1,b
8,Caqueta,965600,10,a
1,Amazonas,1734400,30,e
31,Vaupes,1873800,16,a
32,Vichada,243200,9,a
13,Cordoba,155600,24,e
3,Arauca,552800,17,c
15,Guainia,656800,30,b
22,Norte de Santander,254200,20,e
18,La Guajira,418400,9,a
3,Arauca,1112200,27,a
32,Vichada,1965600,11,a
8,Caqueta,1746400,29,b
26,San Andres y Providencia,924000,30,e
31,Vaupes,1560400,15,e
21,Narino,1090200,6,c
9,Casanare,514000,29,b
10,Cauca,950600,0,d
6,Boyaca,1290200,8,d
1,Amazonas,1692200,18,a
13,Cordoba,169800,30,b
16,Guaviare,459000,19,c
10,Cauca,757000,5,a
27,Santander,1943400,13,b
2,Antioquia,1613000,8,c
28,Sucre,1923000,29,c
28,Sucre,1185800,8,e
8,Caqueta,859400,21,e
28,Sucre,8200,30,a
22,Norte de Santander,1145800,30,e
21,Narino,1463400,4,b
27,Santander,300800,5,e
12,Choco,938200,7,a
12,Choco,1516400,9,a
11,Cesar,99800,21,e
26,San Andres y Providencia,14800,25,d
20,Meta,1363200,6,a
16,Guaviare,265800,25,a
21,Narino,916800,14,b
26,San Andres y Providencia,434000,5,b
27,Santander,925000,20,c
26,San Andres y Providencia,1271400,26,a
4,Atlantico,1728800,23,e
20,Meta,1025200,19,d
15,Guainia,483400,28,b
1,Amazonas,1141400,28,e
17,Huila,570400,2,c
17,Huila,512800,7,b
29,Tolima,146800,30,a
7,Caldas,1371200,25,a
23,Putumayo,789400,3,a
4,Atlantico,1011800,26,c
9,Casanare,726800,15,d
4,Atlantico,1999000,4,b
9,Casanare,1533400,30,b
19,Magdalena,1188800,17,a
12,Choco,1437400,14,a
32,Vichada,1624600,12,c
28,Sucre,1404400,29,e
25,Risaralda,708800,3,e
24,Quindio,1344000,9,c
4,Atlantico,288200,29,d
2,Antioquia,1532600,1,a
18,La Guajira,1772400,5,b
26,San Andres y Providencia,1865800,3,a
29,Tolima,417800,2,e
27,Santander,118200,11,e
3,Arauca,317600,7,b
9,Casanare,1821800,15,c
13,Cordoba,1819800,19,b
11,Cesar,1534200,12,c
9,Casanare,53800,21,b
9,Casanare,1422600,25,b
28,Sucre,550800,23,b
26,San Andres y Providencia,1206600,10,e
18,La Guajira,1314600,21,e
15,Guainia,1991400,3,b
11,Cesar,1903800,10,b
28,Sucre,949600,18,d
10,Cauca,1359400,1,e
16,Guaviare,1935600,16,c
28,Sucre,1337200,19,b
3,Arauca,416400,9,b
22,Norte de Santander,1986800,20,e
9,Casanare,758000,6,a
15,Guainia,102000,6,c
12,Choco,1766600,28,a
24,Quindio,872400,24,a
29,Tolima,1298400,27,a
17,Huila,1903200,4,c
32,Vichada,276200,22,b
21,Narino,832000,27,a
8,Caqueta,201800,1,c
21,Narino,452200,2,c
9,Casanare,206000,16,e
26,San Andres y Providencia,551800,6,b
10,Cauca,1992800,30,c
10,Cauca,165200,11,a
4,Atlantico,822400,27,c
14,Cundinamarca,150200,16,b
19,Magdalena,728600,13,c
32,Vichada,1525000,27,e
25,Risaralda,1492800,0,e
28,Sucre,454800,29,a
2,Antioquia,1358400,12,a
28,Sucre,1327000,16,e
12,Choco,1314600,16,d
28,Sucre,1715400,11,e
32,Vichada,1917200,12,c
3,Arauca,755800,1,e
18,La Guajira,1415000,27,b
10,Cauca,1733400,4,b
32,Vichada,1944000,6,a
6,Boyaca,109200,16,e
23,Putumayo,1224600,3,e
26,San Andres y Providencia,498800,15,e
8,Caqueta,414000,13,e
32,Vichada,16000,11,b
17,Huila,851200,17,b
8,Caqueta,1327600,28,a
6,Boyaca,23000,25,a
3,Arauca,475600,2,b
4,Atlantico,872200,18,b
20,Meta,191200,25,c
19,Magdalena,1372200,3,d
8,Caqueta,1996400,22,a
28,Sucre,1676600,17,b
13,Cordoba,1001000,15,b
29,Tolima,699200,23,e
12,Choco,671000,22,d
1,Amazonas,1326600,6,a
13,Cordoba,130600,30,d
3,Arauca,717200,21,b
25,Risaralda,1480800,9,b
25,Risaralda,1344800,15,a
19,Magdalena,827600,20,a
16,Guaviare,84000,19,b
17,Huila,1046400,26,e
16,Guaviare,1302600,6,d
8,Caqueta,823200,3,e
1,Amazonas,699400,29,c
22,Norte de Santander,262400,9,e
17,Huila,739200,4,c
19,Magdalena,1695000,27,a
22,Norte de Santander,165200,20,b
16,Guaviare,825200,22,d
21,Narino,1484200,10,d
4,Atlantico,938000,19,b
22,Norte de Santander,1630600,22,c
10,Cauca,947600,30,e
6,Boyaca,1191800,28,b
14,Cundinamarca,971200,5,b
10,Cauca,1971200,30,a
32,Vichada,543200,19,a
9,Casanare,1444200,18,c
28,Sucre,1187200,23,a
13,Cordoba,1151800,27,e
16,Guaviare,73000,28,b
5,Bolivar,1665000,15,a
23,Putumayo,1121400,9,d
29,Tolima,1164000,1,c
20,Meta,1288400,16,c
8,Caqueta,848400,19,c
26,San Andres y Providencia,1469400,16,c
9,Casanare,904000,27,a
29,Tolima,1505600,10,d
29,Tolima,820400,1,c
14,Cundinamarca,1170800,27,c
3,Arauca,914200,2,e
30,Valle del Cauca,1845000,1,e
23,Putumayo,954400,24,b
11,Cesar,309200,23,a
29,Tolima,333000,24,d
16,Guaviare,1435400,11,e
25,Risaralda,927200,27,d
4,Atlantico,586200,0,e
5,Bolivar,261200,11,b
19,Magdalena,637000,26,d
20,Meta,1566200,1,c
17,Huila,1665200,12,b
6,Boyaca,17200,15,e
15,Guainia,1994600,4,a
24,Quindio,485800,12,b
30,Valle del Cauca,342400,20,d
16,Guaviare,1013200,11,a
29,Tolima,36000,19,d
10,Cauca,1154600,0,b
16,Guaviare,120200,6,d
9,Casanare,1188000,18,e
29,Tolima,905800,25,a
29,Tolima,350600,1,a
26,San Andres y Providencia,417200,19,b
1,Amazonas,348600,3,c
11,Cesar,724200,11,d
24,Quindio,171200,0,b
18,La Guajira,135800,12,d
5,Bolivar,1355200,21,a
16,Guaviare,1470600,25,b
26,San Andres y Providencia,1784200,10,c
18,La Guajira,317600,29,b
22,Norte de Santander,185000,19,c
5,Bolivar,1956200,13,e
25,Risaralda,1307600,27,c
31,Vaupes,1380600,22,d
29,Tolima,1498600,30,d
22,Norte de Santander,1370800,11,b
28,Sucre,216200,21,b
6,Boyaca,1036800,20,b
2,Antioquia,729000,26,a
12,Choco,633200,30,a
31,Vaupes,1572200,6,b
29,Tolima,55800,10,a
20,Meta,932600,4,e
16,Guaviare,1244800,11,b
30,Valle del Cauca,1061400,24,e
1,Amazonas,681200,24,e
30,Valle del Cauca,571000,19,d
11,Cesar,1446400,1,d
21,Narino,827200,29,c
26,San Andres y Providencia,1297000,0,a
32,Vichada,1705600,2,e
24,Quindio,1233000,11,b
27,Santander,367400,7,b
32,Vichada,1801400,18,c
24,Quindio,1364800,12,d
29,Tolima,1874800,6,d
30,Valle del Cauca,482600,16,d
24,Quindio,24400,4,a
24,Quindio,1511400,3,a
1,Amazonas,1230800,21,b
2,Antioquia,460200,14,e
25,Risaralda,6800,9,e
16,Guaviare,1648000,23,a
28,Sucre,1716400,27,b
26,San Andres y Providencia,1065600,13,a
18,La Guajira,1589200,26,b
8,Caqueta,439400,5,e
13,Cordoba,475600,25,b
29,Tolima,181200,26,c
26,San Andres y Providencia,1337800,15,e
9,Casanare,1753200,10,b
8,Caqueta,28000,20,d
14,Cundinamarca,340800,13,b
14,Cundinamarca,85200,8,a
31,Vaupes,1731600,6,c
9,Casanare,438800,29,d
15,Guainia,1830400,23,e
4,Atlantico,183000,12,c
20,Meta,957600,4,c
22,Norte de Santander,1906600,21,e
2,Antioquia,562400,0,c
10,Cauca,1558200,23,e
3,Arauca,1504200,26,a
3,Arauca,999000,4,a
14,Cundinamarca,726800,30,b
5,Bolivar,1589600,27,e
18,La Guajira,360000,30,d
12,Choco,601600,3,c
32,Vichada,1338200,28,b
30,Valle del Cauca,610000,27,b
18,La Guajira,936200,14,e
5,Bolivar,77800,3,c
23,Putumayo,321400,17,d
31,Vaupes,1096000,2,e
32,Vichada,15400,18,b
13,Cordoba,471200,18,a
9,Casanare,1561600,26,d
6,Boyaca,134200,22,e
30,Valle del Cauca,693800,12,a
18,La Guajira,1643000,26,a
21,Narino,554200,11,d
4,Atlantico,199200,0,a
27,Santander,321000,9,a
20,Meta,1341600,2,a
26,San Andres y Providencia,1687400,18,d
7,Caldas,1557600,1,e
24,Quindio,737600,18,e
24,Quindio,1629000,28,e
32,Vichada,328400,25,c
23,Putumayo,1375600,17,c
19,Magdalena,340000,14,d
